Sample ID,Date,Publication,OCR Text,Ground Truth,CER
3200812176,1893-10-21,Illustrated Police News,". The t Lti~ soli0citor sai4that evidence of such an timpcrtgi& nature -had--been obtained within the last . two da~ s~that it would not be right to close the caser without lyin"" it before the BEnch; but he should have to take a remand before producing it.",The prosecuting solicitor said that evidence of such an important nature had been obtained within the last two days that it would not be right to close the case without laying it before the Bench; but he should have to take a remand before producing it.,0.1225296442687747
3206270727,1889-12-01,Lloyd's Illustrated Newspaper,"He stopped, and the prisoner got off the cab, wrenched his walkin-stick from his hand, and beat him unmercifully ever the head and shoulders with it.","He stopped, and the prisoner got off the cab, wrenched his walking-stick from his hand, and best the head and him unmercifully over shoulders with it.",0.1933333333333333
3206212815,1861-12-08,Lloyd's Illustrated Newspaper,"As soon as she saw a policeman she informed him of what had oc- curred, and went with him to the station, and hav- ing given a description of the prisoners, she went with the police to the Alpha Arms, and the prisoners were taken in charge.","As soon as she saw a policeman she informed him of what had occurred, and went with him to the station, and having given a description of the prisoners, she went with the police to the Alpha Arms, and the prisoners were taken in charge.",0.0169491525423728
3200811460,1893-04-01,Illustrated Police News,"-The Plymouth magistrates, on Monday, committed a labourer, named Derrett, for trial on a charge of murdering his wife by stabbing her to the heart on the 4:h nlt,","-The Plymouth magistrates, on Monday, committed a labourer, named Derrett, for trial on a charge of murdering his wife by stabbing her to the heart on the 4th ult.",0.0184049079754601
3206268694,1889-02-24,Lloyd's Illustrated Newspaper,(From our later editions of last week.),(From our later editions of last week.),0.0
3200811894,1893-08-05,Illustrated Police News,"It is understood that the punishmeat for an attempt to escape is that, the prisoner has a belt of ironarivetted around his waist, similar bands being put around his ankles, and these are bound to- gether by heavy chaimas.","It is understood that the punishment for an attempt to escape is that the prisoner has a belt of iron riveted around his waist, similar bands being put around his ankles, and these are bound together by heavy chains.",0.037037037037037
3207647413,1835-10-29,Morning Chronicle,Iteftire br. ('omrissioser Qis1 Kuiti.,Before Mr. Commissioner #.,0.7307692307692307
3200810212,1892-03-19,Illustrated Police News,The Bench then .t- committed the accused for. trial.,The Bench then committed the accused for trial.,0.1063829787234042
3200810314,1892-04-23,Illustrated Police News,"On his return a few momnents later he offered to assist the Bristolian in a further investlgation, wvhen at that moment an itdlividual entered.","On his return a few moments later he offered to assist the Bristolian in a further investigation, when at that moment un individual entered.",0.0428571428571428
3206320990,1874-05-24,Lloyd's Illustrated Newspaper,"Mr Besley wenton to read the article through, which in effect said that the habiftus of the place "" treated "" the manager.","Mr. Besley went on to read the article through, which in effect said that the habitués of the place ""treated"" the manager.",0.0491803278688524
3200810146,1892-02-27,Illustrated Police News,"AT the Clerkenwell Police-court, on Saturday, Charles Dkrlow, 30, Warren.streeb, Liverpool, wVts for charged on remand with.being concerned, with other aw men now undergoing pensl servitude, with breaking Otr into the dwelling-house, 34, Sidney-street, Chelsea, ] in October last, and stealing therefrom a quantity of silver plate and jewellery. value E4d0, the pro- perty of Arthur Wilson.","AT the Clerkenwell Police-court, on Saturday, Charles Darlow, 30, Warren-street, Liverpool, was charged on remand with being concerned, with other men now undergoing penal servitude, with breaking into the dwelling-house, 34, Sidney-street, Chelsea, in October last, and stealing therefrom a quantity of silver plate and jewellery, value £400, the property of Arthur Wilson.",0.0668449197860962
3206275945,1891-04-26,Lloyd's Illustrated Newspaper,"Mrs. Dickinson appears to remember the transaction pretty clearly, and she expresses her conviction that the-. klife was purchased on Saturday, the 7th March, two days afler Miss Johnson was stabbed in the Kennington- park-road.","Mrs. Dickinson appears to remember the transaction pretty clearly, and she expresses her conviction that the knife was purchased on Saturday, the 7th March, two days after Miss Johnson was stabbed in the Kennington-park-road.",0.0222222222222222
3206232834,1869-08-15,Lloyd's Illustrated Newspaper,fatshullStake5.,Patshull Stakes.,0.1875
3206328498,1877-07-22,Lloyd's Illustrated Newspaper,"Yesterday Mir. Carter held an inquest at the Wandsworth and Claphain union, touching the death of William Ready, aged 22.","Yesterday Mr. Carter held an inquest at the Wandsworth and Clapham union, touching the death of William Ready, aged 22.",0.0252100840336134
3206190899,1847-08-22,Lloyd's Illustrated Newspaper,"-The court intimated a determination to mark these eases, when brought home to the guilty parties, with severity.","-The court intimated a determination to mark these cases, when brought home to the guilty parties, with severity.",0.0088495575221238
3206227122,1867-03-17,Lloyd's Illustrated Newspaper,"It appeared that the prisoner was out of thy way for some time afterwards, and nothing was heard of him until the 23rd of December, when he sarren- dered himself to Inspector Brennan at the Bow-street police-station, and stated that he had heard that he had been Advertised in the Hue and Cry, and a charge bad been made against him of obtaining money by false pretences.","It appeared that the prisoner was out of the way for some time afterwards, and nothing was heard of him until the 23rd of December, when he surrendered himself to Inspector Brennan at the Bow-street police-station, and stated that he had heard that ho had been advertised in the Hue and Cry, and a charge had been made against him of obtaining money by false pretences.",0.018970189701897
3206225571,1866-07-22,Lloyd's Illustrated Newspaper,"She said, ""Oh, yoa gave them to me;"" and when he askedher, ""Why?"" ahesaid, ""PRexuse youlocked the door on me, and took liberties with me.""","She said, ""Oh, you gave them to me;"" and when he asked her, ""Why?"" she said, ""Because you locked the door on me, and took liberties with me.""",0.0638297872340425
3200807881,1889-06-29,Illustrated Police News,Mr. Justice Hawkins con- curred.,Mr. Justice Hawkins concurred.,0.0666666666666666
3200810276,1892-04-09,Illustrated Police News,"The I prisoner haid been for some years in the employ of the c rcompany, and was transferred to London in consequence 1 of the great confidence reposed in him.","The prisoner had been for some years in the employ of the company, and was transferred to London in consequence of the great confidence reposed in him.",0.0529801324503311
3200810915,1892-10-22,Illustrated Police News,"Detective- sergeant Jones produnod some identified stolen property, cutlery, andy all ivory-backed hairbrush, which he found at Leonard's lodgings at 43, Hunting- don-street, Kingslaud-road.","Detective sergeant Jones produced some identified stolen property, cutlery, and an ivory-backed hairbrush, which he found at Leonard's lodgings at 43, Hunting don-street, Kingsland road.",0.0483870967741935
3206223435,1865-09-24,Lloyd's Illustrated Newspaper,"He immediately went and complained to his elder brother, Henry Saunders, who, upon Clarke offering an explanation, struck him in the mouth.","He immediately went and complained to his elder brother, Henry Saunders, who, upon Clarke offering an explanation, struck him in the mouth.",0.0
3206328949,1877-09-30,Lloyd's Illustrated Newspaper,"I said nothing before giving my evideneb to the Queen's Proctor as to the interview with defendant, and what had transpired.","I said nothing before giving my evidence to the Queen's Proctor as to the interview with defendant, and what had transpired.",0.0161290322580645
3200812528,1894-01-27,Illustrated Police News,mui 0e Bothshoulders weie eovered 'with lirnises.,Both shoulders were covered with bruises.,0.3414634146341463
3200811239,1893-01-28,Illustrated Police News,"Mrs, * Francis, with her veil thrown back upon her ruby velvet g hlt, leant over the front of the dock, and discussed the c situation with her solicitor and father-in-law.","Mrs. Francis, with her veil thrown back upon her ruby velvet hat, leant over the front of the dock, and discussed the situation with her solicitor and father-in-law.",0.0484848484848484
